transaction_id,client_id,timestamp,montant,devise,type_transaction,pays_dest,ip_source,device_type,heure_jour,jour_semaine,nouveau_beneficiaire,fraude_label
6331,CLI000036,2026-03-07 07:21:00,1921.72,EUR,DEBIT,FR,192.168.43.229,DESKTOP_FIREFOX,7,5,False,0
6332,CLI000033,2026-03-27 10:38:00,778.73,EUR,DEBIT,TN,192.168.80.85,MOBILE_IOS,10,4,False,0
6333,CLI000022,2026-03-25 15:18:00,221.4,TND,DEBIT,FR,192.168.26.10,DESKTOP_FIREFOX,15,2,False,0
6334,CLI000019,2026-03-10 04:58:00,1432.02,EUR,DEBIT,FR,192.168.150.22,MOBILE_IOS,4,1,False,0
6335,CLI000091,2026-03-07 06:51:00,1923.16,EUR,DEBIT,FR,192.168.253.11,MOBILE_IOS,6,5,False,0
6336,CLI000048,2026-03-15 01:30:00,2370.81,TND,VIREMENT,TN,192.168.158.1,MOBILE_ANDROID,1,6,False,0
6337,CLI000059,2026-03-24 20:08:00,1508.92,EUR,VIREMENT,FR,192.168.211.237,MOBILE_ANDROID,20,1,False,0
6338,CLI000063,2026-03-07 03:43:00,716.7,EUR,DEBIT,FR,192.168.50.203,DESKTOP_CHROME,3,5,False,0
6339,CLI000087,2026-03-20 13:44:00,3270.84,EUR,DEBIT,FR,192.168.44.230,MOBILE_IOS,13,4,False,0
6340,CLI000078,2026-03-07 14:32:00,1073.86,EUR,DEBIT,FR,192.168.101.211,DESKTOP_FIREFOX,14,5,False,0
6341,CLI000011,2026-03-30 20:46:00,567.98,EUR,DEBIT,FR,192.168.255.126,DESKTOP_CHROME,20,0,False,0
6342,CLI000079,2026-03-26 16:57:00,798.88,EUR,VIREMENT,TN,192.168.28.69,MOBILE_IOS,16,3,False,0
6343,CLI000048,2026-03-08 04:37:00,122.1,EUR,CREDIT,TN,192.168.152.75,DESKTOP_CHROME,4,6,False,0
6344,CLI000076,2026-03-15 10:47:00,797.36,EUR,VIREMENT,MA,192.168.158.215,DESKTOP_FIREFOX,10,6,False,0
6345,CLI000064,2026-03-04 02:04:00,2266.8,EUR,CREDIT,FR,192.168.135.19,DESKTOP_FIREFOX,2,2,False,0
6346,CLI000003,2026-03-26 08:45:00,1491.8,EUR,CREDIT,FR,192.168.213.157,MOBILE_ANDROID,8,3,False,0
6347,CLI000004,2026-03-25 06:08:00,6153.63,EUR,CREDIT,FR,192.168.73.36,DESKTOP_CHROME,6,2,False,0
6348,CLI000043,2026-03-06 09:18:00,723.74,EUR,DEBIT,GB,192.168.17.119,MOBILE_ANDROID,9,4,False,0
6349,CLI000047,2026-03-09 09:07:00,1780.72,EUR,DEBIT,FR,192.168.156.219,MOBILE_IOS,9,0,True,0
6350,CLI000054,2026-03-15 10:54:00,2569.04,EUR,VIREMENT,TN,192.168.67.41,MOBILE_IOS,10,6,False,0
6351,CLI000001,2026-03-07 14:56:00,16505.16,EUR,DEBIT,FR,192.168.165.199,DESKTOP_FIREFOX,14,5,False,0
6352,CLI000029,2026-03-02 08:12:00,1180.53,EUR,DEBIT,FR,192.168.180.132,MOBILE_IOS,8,0,False,0
6353,CLI000006,2026-03-15 12:05:00,283.43,TND,CREDIT,FR,192.168.25.128,DESKTOP_CHROME,12,6,False,0
6354,CLI000041,2026-03-19 20:14:00,2744.94,EUR,DEBIT,FR,192.168.156.58,DESKTOP_FIREFOX,20,3,False,0
6355,CLI000100,2026-03-19 17:11:00,9310.26,EUR,CREDIT,RU,192.168.177.73,DESKTOP_FIREFOX,17,3,False,0
6356,CLI000030,2026-03-14 19:20:00,673.81,TND,DEBIT,US,192.168.9.101,DESKTOP_CHROME,19,5,False,0
6357,CLI000030,2026-03-21 03:52:00,2722.48,EUR,VIREMENT,FR,192.168.219.87,DESKTOP_CHROME,3,5,False,0
6358,CLI000019,2026-03-29 23:36:00,4334.99,TND,DEBIT,FR,192.168.171.42,MOBILE_ANDROID,23,6,False,0
6359,CLI000015,2026-03-13 11:03:00,3362.63,EUR,DEBIT,IR,192.168.178.122,MOBILE_IOS,11,4,False,0
6360,CLI000050,2026-03-07 21:58:00,1153.63,TND,DEBIT,TN,192.168.208.116,DESKTOP_FIREFOX,21,5,False,0
6361,CLI000007,2026-03-09 13:16:00,429.16,EUR,DEBIT,FR,192.168.92.244,MOBILE_IOS,13,0,False,0
6362,CLI000015,2026-03-05 20:37:00,900.06,EUR,CREDIT,FR,192.168.131.79,MOBILE_ANDROID,20,3,False,0
6363,CLI000006,2026-03-06 23:40:00,1720.41,TND,VIREMENT,FR,192.168.76.168,MOBILE_ANDROID,23,4,False,0
6364,CLI000089,2026-03-09 09:47:00,2950.9,EUR,CREDIT,FR,192.168.181.209,DESKTOP_FIREFOX,9,0,False,0
6365,CLI000099,2026-03-02 04:36:00,1481.39,TND,DEBIT,FR,192.168.103.108,MOBILE_IOS,4,0,False,0
6366,CLI000003,2026-03-28 20:26:00,628.99,EUR,DEBIT,FR,192.168.207.239,MOBILE_IOS,20,5,False,0
6367,CLI000042,2026-03-29 01:52:00,1932.28,EUR,DEBIT,FR,192.168.61.204,DESKTOP_FIREFOX,1,6,False,0
6368,CLI000076,2026-03-13 03:29:00,2785.28,EUR,CREDIT,FR,192.168.253.217,DESKTOP_FIREFOX,3,4,False,0
6369,CLI000032,2026-03-28 13:28:00,1564.83,TND,DEBIT,FR,192.168.80.171,MOBILE_ANDROID,13,5,False,0
6370,CLI000043,2026-03-26 19:21:00,363.79,EUR,CREDIT,MA,192.168.84.54,DESKTOP_FIREFOX,19,3,False,0
6371,CLI000061,2026-03-28 20:51:00,798.16,EUR,DEBIT,TN,192.168.62.119,MOBILE_ANDROID,20,5,False,0
6372,CLI000058,2026-03-11 12:13:00,3094.51,EUR,DEBIT,FR,192.168.39.181,MOBILE_IOS,12,2,False,0
6373,CLI000093,2026-03-28 03:23:00,188.74,TND,VIREMENT,IR,192.168.40.10,MOBILE_IOS,3,5,False,0
6374,CLI000100,2026-03-11 13:36:00,80.49,EUR,VIREMENT,RU,192.168.21.16,MOBILE_ANDROID,13,2,False,0
6375,CLI000056,2026-03-11 12:13:00,6061.42,EUR,DEBIT,FR,192.168.151.225,MOBILE_IOS,12,2,False,0
6376,CLI000040,2026-03-02 04:29:00,1832.98,EUR,DEBIT,FR,192.168.31.38,DESKTOP_FIREFOX,4,0,False,0
6377,CLI000052,2026-03-17 08:24:00,2055.09,EUR,CREDIT,TN,192.168.28.115,MOBILE_ANDROID,8,1,False,0
6378,CLI000039,2026-03-04 14:48:00,272.55,EUR,CREDIT,MA,192.168.33.39,MOBILE_IOS,14,2,False,0
6379,CLI000009,2026-03-22 16:34:00,2404.35,EUR,VIREMENT,US,192.168.186.19,DESKTOP_CHROME,16,6,False,0
6380,CLI000098,2026-03-07 02:27:00,1380.63,EUR,DEBIT,DE,192.168.73.198,DESKTOP_CHROME,2,5,False,0
6381,CLI000077,2026-03-23 20:40:00,27816.88,EUR,DEBIT,IR,192.168.86.177,MOBILE_IOS,20,0,False,1
6382,CLI000075,2026-03-28 12:30:00,5481.53,EUR,DEBIT,FR,192.168.82.149,DESKTOP_FIREFOX,12,5,False,0
6383,CLI000035,2026-03-22 08:00:00,1200.41,EUR,CREDIT,FR,192.168.62.184,MOBILE_ANDROID,8,6,False,0
6384,CLI000022,2026-03-30 13:30:00,616.9,EUR,CREDIT,FR,192.168.124.112,DESKTOP_CHROME,13,0,True,0
6385,CLI000054,2026-03-18 00:27:00,630.44,EUR,CREDIT,FR,192.168.105.32,DESKTOP_FIREFOX,0,2,False,0
6386,CLI000006,2026-03-09 08:57:00,88.39,EUR,VIREMENT,TN,192.168.239.165,MOBILE_ANDROID,8,0,False,0
6387,CLI000055,2026-03-18 15:12:00,2022.33,EUR,DEBIT,FR,192.168.172.242,DESKTOP_CHROME,15,2,False,0
6388,CLI000065,2026-03-23 08:47:00,1358.63,EUR,CREDIT,TN,192.168.172.142,DESKTOP_CHROME,8,0,False,0
6389,CLI000082,2026-03-22 13:34:00,786.12,EUR,VIREMENT,FR,192.168.187.151,DESKTOP_CHROME,13,6,False,0
6390,CLI000100,2026-03-07 06:12:00,4601.71,TND,VIREMENT,FR,192.168.78.240,MOBILE_IOS,6,5,False,0
6391,CLI000016,2026-03-08 10:53:00,188.55,EUR,DEBIT,FR,192.168.182.54,MOBILE_IOS,10,6,False,0
6392,CLI000068,2026-03-09 19:05:00,484.87,EUR,CREDIT,FR,192.168.230.122,DESKTOP_FIREFOX,19,0,False,0
6393,CLI000011,2026-03-11 07:09:00,357.81,EUR,CREDIT,MA,192.168.168.9,MOBILE_ANDROID,7,2,False,0
6394,CLI000035,2026-03-02 11:12:00,710.13,EUR,CREDIT,TN,192.168.94.41,MOBILE_IOS,11,0,False,0
6395,CLI000056,2026-03-19 14:17:00,1075.96,TND,DEBIT,GB,192.168.101.50,MOBILE_ANDROID,14,3,False,0
6396,CLI000055,2026-03-01 16:23:00,1662.4,EUR,CREDIT,FR,192.168.89.17,DESKTOP_CHROME,16,6,False,0
6397,CLI000093,2026-03-13 06:45:00,654.34,EUR,CREDIT,FR,192.168.13.9,MOBILE_IOS,6,4,False,0
6398,CLI000066,2026-03-19 19:09:00,346.25,EUR,DEBIT,FR,192.168.216.219,DESKTOP_CHROME,19,3,False,0
6399,CLI000019,2026-03-11 03:05:00,7504.13,EUR,DEBIT,FR,192.168.206.65,MOBILE_ANDROID,3,2,False,0
6400,CLI000009,2026-03-10 05:32:00,17925.3,EUR,DEBIT,DE,192.168.100.48,MOBILE_IOS,5,1,False,0
6401,CLI000003,2026-03-10 07:26:00,1178.44,TND,CREDIT,TN,192.168.209.128,MOBILE_IOS,7,1,False,0
6402,CLI000053,2026-03-04 00:14:00,7664.77,EUR,CREDIT,IR,192.168.119.169,DESKTOP_CHROME,0,2,False,1
6403,CLI000065,2026-03-09 01:24:00,5828.67,EUR,DEBIT,FR,192.168.248.102,DESKTOP_FIREFOX,1,0,False,0
6404,CLI000020,2026-03-20 23:48:00,174.84,EUR,CREDIT,DE,192.168.201.182,MOBILE_IOS,23,4,False,0
6405,CLI000086,2026-03-29 01:59:00,663.99,TND,DEBIT,FR,192.168.221.83,MOBILE_ANDROID,1,6,False,0
6406,CLI000005,2026-03-23 07:08:00,430.38,TND,DEBIT,DE,192.168.116.35,MOBILE_IOS,7,0,False,0
6407,CLI000059,2026-03-15 18:52:00,246.79,TND,DEBIT,FR,192.168.209.84,DESKTOP_CHROME,18,6,False,0
6408,CLI000037,2026-03-21 19:45:00,709.08,EUR,DEBIT,FR,192.168.191.248,MOBILE_ANDROID,19,5,False,0
6409,CLI000031,2026-03-12 05:33:00,351.78,EUR,CREDIT,FR,192.168.182.109,MOBILE_IOS,5,3,False,0
6410,CLI000018,2026-03-20 11:00:00,1007.46,EUR,VIREMENT,IR,192.168.169.81,DESKTOP_CHROME,11,4,False,0
6411,CLI000067,2026-03-19 10:13:00,1025.17,EUR,DEBIT,FR,192.168.246.235,DESKTOP_CHROME,10,3,False,0
6412,CLI000073,2026-03-02 21:41:00,470.79,EUR,VIREMENT,FR,192.168.193.146,DESKTOP_FIREFOX,21,0,False,0
6413,CLI000064,2026-03-28 16:01:00,636.12,EUR,CREDIT,DE,192.168.223.180,DESKTOP_CHROME,16,5,False,0
6414,CLI000021,2026-03-18 07:28:00,752.18,EUR,DEBIT,FR,192.168.48.2,DESKTOP_CHROME,7,2,False,0
6415,CLI000049,2026-03-15 05:46:00,2622.32,EUR,DEBIT,FR,192.168.223.201,DESKTOP_FIREFOX,5,6,False,0
6416,CLI000051,2026-03-18 22:31:00,830.38,EUR,CREDIT,FR,192.168.43.245,DESKTOP_FIREFOX,22,2,False,0
6417,CLI000012,2026-03-28 19:55:00,2669.49,EUR,CREDIT,FR,192.168.65.107,DESKTOP_FIREFOX,19,5,False,0
6418,CLI000057,2026-03-27 00:42:00,2004.15,EUR,DEBIT,RU,192.168.24.125,DESKTOP_FIREFOX,0,4,False,0
6419,CLI000055,2026-03-28 00:35:00,1970.09,EUR,DEBIT,MA,192.168.225.254,DESKTOP_CHROME,0,5,False,0
6420,CLI000055,2026-03-25 09:37:00,5247.02,EUR,VIREMENT,FR,192.168.86.38,MOBILE_ANDROID,9,2,False,0
6421,CLI000019,2026-03-24 21:41:00,258.97,EUR,DEBIT,GB,192.168.11.227,DESKTOP_CHROME,21,1,True,0
6422,CLI000041,2026-03-30 04:34:00,562.38,EUR,VIREMENT,FR,192.168.36.62,DESKTOP_CHROME,4,0,False,0
6423,CLI000037,2026-03-02 18:03:00,8233.43,EUR,DEBIT,FR,192.168.132.155,MOBILE_IOS,18,0,False,0
6424,CLI000089,2026-03-24 16:41:00,728.67,EUR,DEBIT,FR,192.168.127.246,MOBILE_ANDROID,16,1,False,0
6425,CLI000055,2026-03-05 23:24:00,33.85,EUR,DEBIT,FR,192.168.72.233,DESKTOP_CHROME,23,3,False,0
6426,CLI000051,2026-03-21 13:16:00,777.78,TND,DEBIT,FR,192.168.52.185,MOBILE_IOS,13,5,False,0
6427,CLI000080,2026-03-21 19:03:00,1166.69,EUR,DEBIT,IR,192.168.47.107,MOBILE_ANDROID,19,5,False,0
6428,CLI000094,2026-03-02 22:19:00,42.93,EUR,DEBIT,MA,192.168.10.198,MOBILE_ANDROID,22,0,False,0
6429,CLI000070,2026-03-12 04:23:00,4918.32,TND,CREDIT,FR,192.168.3.162,DESKTOP_CHROME,4,3,False,0
6430,CLI000073,2026-03-24 14:33:00,421.38,EUR,DEBIT,FR,192.168.93.183,MOBILE_ANDROID,14,1,False,0
6431,CLI000039,2026-03-25 11:29:00,1471.85,EUR,CREDIT,TN,192.168.88.205,MOBILE_IOS,11,2,False,0
6432,CLI000062,2026-03-19 00:06:00,756.59,TND,VIREMENT,IR,192.168.158.96,MOBILE_ANDROID,0,3,False,0
6433,CLI000041,2026-03-02 18:52:00,211.45,EUR,VIREMENT,DE,192.168.87.1,DESKTOP_CHROME,18,0,False,0
6434,CLI000033,2026-03-26 09:09:00,274.62,EUR,DEBIT,FR,192.168.27.124,DESKTOP_FIREFOX,9,3,False,0
6435,CLI000042,2026-03-18 15:08:00,323.08,TND,CREDIT,MA,192.168.198.212,DESKTOP_CHROME,15,2,False,0
6436,CLI000084,2026-03-24 11:44:00,3651.18,EUR,CREDIT,FR,192.168.249.129,DESKTOP_FIREFOX,11,1,False,0
6437,CLI000050,2026-03-29 16:50:00,831.27,EUR,DEBIT,FR,192.168.52.55,MOBILE_IOS,16,6,False,0
6438,CLI000054,2026-03-03 05:50:00,530.47,EUR,DEBIT,FR,192.168.38.86,MOBILE_ANDROID,5,1,False,0
6439,CLI000098,2026-03-09 15:22:00,323.26,EUR,DEBIT,FR,192.168.175.169,MOBILE_IOS,15,0,False,0
6440,CLI000070,2026-03-14 06:02:00,4168.79,EUR,CREDIT,FR,192.168.220.189,MOBILE_ANDROID,6,5,False,0
6441,CLI000033,2026-03-21 00:06:00,5750.5,TND,VIREMENT,FR,192.168.191.130,MOBILE_ANDROID,0,5,False,0
6442,CLI000035,2026-03-19 02:45:00,4112.11,EUR,VIREMENT,FR,192.168.71.136,MOBILE_ANDROID,2,3,False,0
6443,CLI000021,2026-03-14 20:39:00,1791.71,EUR,CREDIT,TN,192.168.101.228,DESKTOP_FIREFOX,20,5,False,0
6444,CLI000068,2026-03-14 00:17:00,1405.0,EUR,DEBIT,FR,192.168.136.255,MOBILE_ANDROID,0,5,False,0
6445,CLI000091,2026-03-21 23:54:00,230.64,EUR,VIREMENT,FR,192.168.152.157,DESKTOP_FIREFOX,23,5,False,0
6446,CLI000074,2026-03-08 13:50:00,738.79,EUR,CREDIT,FR,192.168.238.157,DESKTOP_CHROME,13,6,False,0
6447,CLI000002,2026-03-20 05:26:00,436.75,EUR,DEBIT,US,192.168.51.112,DESKTOP_FIREFOX,5,4,False,0
6448,CLI000061,2026-03-14 09:35:00,110.98,TND,VIREMENT,FR,192.168.198.244,DESKTOP_CHROME,9,5,False,0
6449,CLI000068,2026-03-28 21:42:00,3527.88,TND,DEBIT,FR,192.168.188.205,DESKTOP_FIREFOX,21,5,True,0
6450,CLI000045,2026-03-03 11:34:00,430.52,EUR,DEBIT,FR,192.168.11.117,MOBILE_IOS,11,1,False,0
6451,CLI000088,2026-03-24 12:40:00,4167.74,EUR,CREDIT,MA,192.168.247.185,MOBILE_ANDROID,12,1,False,0
6452,CLI000080,2026-03-07 11:21:00,2858.62,EUR,VIREMENT,GB,192.168.152.141,MOBILE_IOS,11,5,False,0
6453,CLI000054,2026-03-22 02:21:00,1935.39,EUR,DEBIT,FR,192.168.75.138,MOBILE_IOS,2,6,False,0
6454,CLI000081,2026-03-30 09:42:00,2070.33,EUR,CREDIT,FR,192.168.194.117,DESKTOP_FIREFOX,9,0,False,0
6455,CLI000082,2026-03-21 13:22:00,474.2,EUR,DEBIT,RU,192.168.12.73,DESKTOP_FIREFOX,13,5,False,0
6456,CLI000061,2026-03-05 02:47:00,9222.67,EUR,CREDIT,FR,192.168.86.5,DESKTOP_CHROME,2,3,True,0
6457,CLI000013,2026-03-23 18:51:00,1044.98,EUR,DEBIT,TN,192.168.105.151,MOBILE_IOS,18,0,False,0
6458,CLI000020,2026-03-06 03:36:00,1425.56,TND,VIREMENT,FR,192.168.161.248,MOBILE_IOS,3,4,False,0
6459,CLI000061,2026-03-09 04:21:00,455.37,EUR,VIREMENT,FR,192.168.203.17,DESKTOP_FIREFOX,4,0,False,0
6460,CLI000071,2026-03-27 15:27:00,324.6,EUR,DEBIT,FR,192.168.122.213,MOBILE_IOS,15,4,False,0
6461,CLI000011,2026-03-25 20:49:00,1759.45,EUR,VIREMENT,FR,192.168.225.107,MOBILE_ANDROID,20,2,False,0
6462,CLI000095,2026-03-07 03:47:00,1288.22,EUR,VIREMENT,TN,192.168.238.119,MOBILE_ANDROID,3,5,False,0
6463,CLI000095,2026-03-18 21:20:00,384.82,EUR,DEBIT,IR,192.168.235.227,DESKTOP_FIREFOX,21,2,False,0
6464,CLI000067,2026-03-19 19:43:00,176.6,EUR,VIREMENT,FR,192.168.156.147,MOBILE_IOS,19,3,False,0
6465,CLI000055,2026-03-15 17:18:00,216.18,EUR,VIREMENT,MA,192.168.60.237,MOBILE_IOS,17,6,False,0
6466,CLI000015,2026-03-21 12:29:00,4168.7,EUR,DEBIT,FR,192.168.81.214,MOBILE_ANDROID,12,5,False,0
6467,CLI000087,2026-03-02 03:12:00,475.37,TND,DEBIT,FR,192.168.152.58,DESKTOP_FIREFOX,3,0,False,0
6468,CLI000044,2026-03-09 03:22:00,660.71,EUR,DEBIT,FR,192.168.116.68,MOBILE_ANDROID,3,0,False,0
6469,CLI000081,2026-03-21 15:32:00,5655.64,EUR,DEBIT,IR,192.168.77.229,MOBILE_IOS,15,5,False,0
6470,CLI000075,2026-03-27 20:46:00,258.12,EUR,DEBIT,MA,192.168.167.219,DESKTOP_FIREFOX,20,4,False,0
6471,CLI000053,2026-03-10 04:33:00,414.72,EUR,DEBIT,TN,192.168.10.210,MOBILE_IOS,4,1,True,0
6472,CLI000061,2026-03-21 16:38:00,394.45,EUR,VIREMENT,MA,192.168.59.172,DESKTOP_FIREFOX,16,5,False,0
6473,CLI000016,2026-03-05 02:30:00,6916.62,EUR,CREDIT,TN,192.168.232.149,MOBILE_ANDROID,2,3,False,0
6474,CLI000033,2026-03-12 09:09:00,10851.52,EUR,VIREMENT,US,192.168.66.102,MOBILE_ANDROID,9,3,False,0
6475,CLI000089,2026-03-15 17:58:00,2445.18,EUR,VIREMENT,TN,192.168.68.2,DESKTOP_FIREFOX,17,6,False,0
6476,CLI000014,2026-03-30 12:25:00,2540.36,EUR,DEBIT,RU,192.168.136.59,DESKTOP_FIREFOX,12,0,False,0
6477,CLI000071,2026-03-08 11:07:00,494.51,EUR,CREDIT,FR,192.168.11.57,MOBILE_ANDROID,11,6,False,0
6478,CLI000071,2026-03-06 14:56:00,10268.07,EUR,DEBIT,FR,192.168.244.211,MOBILE_ANDROID,14,4,False,0
6479,CLI000031,2026-03-05 03:36:00,7122.23,TND,CREDIT,KP,192.168.116.62,MOBILE_IOS,3,3,False,1
6480,CLI000078,2026-03-06 04:41:00,2762.06,EUR,DEBIT,FR,192.168.102.1,DESKTOP_FIREFOX,4,4,False,0
6481,CLI000077,2026-03-21 10:51:00,874.25,EUR,DEBIT,FR,192.168.111.13,DESKTOP_FIREFOX,10,5,False,0
6482,CLI000071,2026-03-29 20:34:00,719.36,EUR,DEBIT,FR,192.168.246.20,DESKTOP_FIREFOX,20,6,False,0
6483,CLI000002,2026-03-17 12:25:00,7300.15,EUR,CREDIT,TN,192.168.206.206,MOBILE_ANDROID,12,1,False,0
6484,CLI000016,2026-03-04 21:10:00,1896.32,EUR,VIREMENT,FR,192.168.71.138,MOBILE_ANDROID,21,2,False,0
6485,CLI000067,2026-03-24 20:08:00,5662.67,EUR,DEBIT,FR,192.168.209.231,MOBILE_ANDROID,20,1,False,0
6486,CLI000067,2026-03-18 11:31:00,1348.02,EUR,CREDIT,FR,192.168.140.241,DESKTOP_CHROME,11,2,False,0
6487,CLI000014,2026-03-24 06:52:00,358.51,EUR,CREDIT,US,192.168.107.5,DESKTOP_CHROME,6,1,False,0
6488,CLI000027,2026-03-28 20:32:00,492.74,EUR,DEBIT,FR,192.168.129.223,MOBILE_ANDROID,20,5,True,0
6489,CLI000086,2026-03-08 06:39:00,1122.77,EUR,VIREMENT,FR,192.168.244.188,DESKTOP_FIREFOX,6,6,False,0
6490,CLI000041,2026-03-18 05:37:00,467.87,EUR,DEBIT,TN,192.168.204.197,DESKTOP_FIREFOX,5,2,False,0
6491,CLI000090,2026-03-26 01:07:00,262.71,EUR,DEBIT,TN,192.168.164.202,DESKTOP_FIREFOX,1,3,False,0
6492,CLI000006,2026-03-18 07:43:00,4195.22,EUR,DEBIT,FR,192.168.79.197,MOBILE_IOS,7,2,False,0
6493,CLI000003,2026-03-02 23:57:00,516.03,EUR,CREDIT,FR,192.168.154.170,MOBILE_ANDROID,23,0,False,0
6494,CLI000046,2026-03-08 18:39:00,1171.26,TND,DEBIT,FR,192.168.14.128,DESKTOP_FIREFOX,18,6,False,0
6495,CLI000013,2026-03-16 06:07:00,1415.67,EUR,DEBIT,US,192.168.254.149,DESKTOP_FIREFOX,6,0,False,0
6496,CLI000009,2026-03-26 17:40:00,489.91,EUR,VIREMENT,FR,192.168.55.137,MOBILE_ANDROID,17,3,False,0
6497,CLI000071,2026-03-07 19:56:00,5658.76,EUR,DEBIT,FR,192.168.170.142,MOBILE_ANDROID,19,5,False,0
6498,CLI000062,2026-03-08 09:04:00,259.67,EUR,DEBIT,FR,192.168.74.200,MOBILE_ANDROID,9,6,False,0
6499,CLI000088,2026-03-07 13:56:00,1358.25,TND,VIREMENT,FR,192.168.30.219,DESKTOP_CHROME,13,5,False,0
6500,CLI000052,2026-03-09 03:22:00,1333.21,TND,CREDIT,MA,192.168.61.237,MOBILE_ANDROID,3,0,False,0
6501,CLI000059,2026-03-03 08:02:00,929.73,EUR,DEBIT,FR,192.168.254.100,MOBILE_ANDROID,8,1,False,0
6502,CLI000078,2026-03-20 02:17:00,209.29,TND,DEBIT,FR,192.168.144.186,DESKTOP_CHROME,2,4,False,0
6503,CLI000010,2026-03-15 00:29:00,2821.38,EUR,CREDIT,FR,192.168.85.46,MOBILE_ANDROID,0,6,False,0
6504,CLI000066,2026-03-15 02:04:00,2421.67,EUR,CREDIT,FR,192.168.140.168,DESKTOP_FIREFOX,2,6,False,0
6505,CLI000070,2026-03-21 07:25:00,441.12,EUR,VIREMENT,FR,192.168.52.4,DESKTOP_FIREFOX,7,5,False,0
6506,CLI000044,2026-03-14 03:25:00,2319.22,EUR,CREDIT,MA,192.168.176.110,DESKTOP_FIREFOX,3,5,False,0
6507,CLI000025,2026-03-29 12:15:00,1556.02,TND,CREDIT,MA,192.168.21.85,DESKTOP_FIREFOX,12,6,False,0
6508,CLI000037,2026-03-09 05:22:00,213.42,EUR,DEBIT,RU,192.168.166.63,DESKTOP_FIREFOX,5,0,True,0
6509,CLI000064,2026-03-06 08:24:00,356.13,EUR,DEBIT,DE,192.168.243.123,MOBILE_IOS,8,4,False,0
6510,CLI000017,2026-03-06 23:42:00,3889.12,TND,CREDIT,TN,192.168.6.26,DESKTOP_CHROME,23,4,False,0
6511,CLI000100,2026-03-10 05:34:00,1438.42,EUR,DEBIT,FR,192.168.34.239,MOBILE_ANDROID,5,1,False,0
6512,CLI000049,2026-03-01 03:51:00,504.13,EUR,VIREMENT,MA,192.168.192.188,DESKTOP_FIREFOX,3,6,False,0
6513,CLI000043,2026-03-29 08:00:00,354.19,EUR,CREDIT,MA,192.168.67.44,DESKTOP_FIREFOX,8,6,False,0
6514,CLI000040,2026-03-12 12:27:00,534.6,EUR,DEBIT,MA,192.168.169.75,DESKTOP_FIREFOX,12,3,False,0
6515,CLI000003,2026-03-01 13:20:00,582.09,EUR,CREDIT,FR,192.168.172.66,MOBILE_IOS,13,6,False,0
6516,CLI000025,2026-03-21 20:57:00,359.55,EUR,CREDIT,FR,192.168.107.42,MOBILE_ANDROID,20,5,False,0
6517,CLI000074,2026-03-23 15:32:00,122.72,EUR,CREDIT,MA,192.168.232.110,MOBILE_ANDROID,15,0,False,0
6518,CLI000088,2026-03-23 16:39:00,3897.21,EUR,CREDIT,TN,192.168.53.187,DESKTOP_FIREFOX,16,0,False,0
6519,CLI000002,2026-03-25 17:38:00,3180.39,EUR,CREDIT,GB,192.168.42.93,MOBILE_IOS,17,2,False,0
6520,CLI000004,2026-03-01 06:16:00,215.31,TND,VIREMENT,FR,192.168.25.196,MOBILE_IOS,6,6,True,0
6521,CLI000020,2026-03-28 16:04:00,1168.61,EUR,VIREMENT,FR,192.168.239.74,DESKTOP_FIREFOX,16,5,False,0
6522,CLI000091,2026-03-23 10:59:00,336.07,EUR,DEBIT,FR,192.168.80.139,DESKTOP_FIREFOX,10,0,False,0
6523,CLI000062,2026-03-11 19:49:00,724.96,EUR,VIREMENT,MA,192.168.178.141,MOBILE_IOS,19,2,False,0
6524,CLI000053,2026-03-10 20:53:00,656.08,EUR,VIREMENT,FR,192.168.164.18,MOBILE_ANDROID,20,1,False,0
6525,CLI000005,2026-03-27 19:11:00,593.83,EUR,CREDIT,FR,192.168.20.252,MOBILE_IOS,19,4,False,0
6526,CLI000075,2026-03-22 15:36:00,10976.77,EUR,CREDIT,GB,192.168.40.224,MOBILE_IOS,15,6,False,0
6527,CLI000044,2026-03-21 15:36:00,585.0,EUR,CREDIT,FR,192.168.32.219,MOBILE_ANDROID,15,5,False,0
6528,CLI000011,2026-03-19 15:59:00,376.19,TND,DEBIT,MA,192.168.240.1,MOBILE_ANDROID,15,3,False,0
6529,CLI000094,2026-03-21 02:38:00,397.38,EUR,DEBIT,FR,192.168.245.62,MOBILE_ANDROID,2,5,False,0
6530,CLI000035,2026-03-04 14:43:00,3472.16,EUR,VIREMENT,MA,192.168.17.200,MOBILE_ANDROID,14,2,False,0
6531,CLI000034,2026-03-28 08:41:00,136.66,EUR,CREDIT,FR,192.168.198.204,DESKTOP_CHROME,8,5,False,0
6532,CLI000086,2026-03-28 07:28:00,397.36,EUR,DEBIT,RU,192.168.195.242,MOBILE_ANDROID,7,5,True,0
6533,CLI000005,2026-03-01 07:10:00,5631.82,EUR,DEBIT,RU,192.168.70.248,MOBILE_IOS,7,6,False,0
6534,CLI000058,2026-03-12 03:17:00,1329.8,EUR,DEBIT,FR,192.168.46.30,MOBILE_IOS,3,3,False,0
6535,CLI000090,2026-03-25 21:50:00,1249.26,EUR,VIREMENT,FR,192.168.196.116,MOBILE_ANDROID,21,2,False,0
6536,CLI000022,2026-03-13 15:46:00,12817.62,EUR,CREDIT,FR,192.168.87.32,MOBILE_IOS,15,4,False,0
